name,id,sis_id,section,section_id,section_sis_id,submitted,attempt,"514480:  How frequently do you use LLMs (e.g., ChatGPT) for your coursework in the computer networks module?",1,514486: For which specific tasks in this module do you typically rely on LLMs? (Select all that apply),1,"514494: If there are other tasks in this module where you have relied on LLMs that were not listed above, please specify them here.",1,"514498: How often do you use ChatGPT or other LLMs specifically for completing assignments in this module?
Please answer based on your experience with each of the four assignments in this module.",1,"514499: On average, how frequently do you use ChatGPT or other LLMs during lab sessions?
Please consider your usage across all nine lab sessions.",1,"514504: How effective do you find LLMs (e.g., ChatGPT) in enhancing your understanding of computer network concepts?",1,"514505: Do you find that your reliance on LLMs changes based on the complexity of the topic (e.g., basic networking versus advanced protocols)?",1,514506: Others (Please specify)-,1,"514507: When using ChatGPT or other LLMs, are the answers provided generally sufficient, or do you often need to look up additional resources?",1,"514511: For which assignments (and specific parts, if applicable) did you find yourself using ChatGPT/LLMs the most?",1,"514512: How does using LLMs impact your problem-solving skills and conceptual understanding in assignments and labs?
 Especially, when you see an assignment for the first time, do you feel that you can solve it independently, or do you typically rely on LLMs for an initial approach before attempting to solve it yourself?",1,514513: Others (please specify) -,1,514514: How often do you use LLMs to generate initial ideas or approaches for assignments and labs?,1,"514515: When using LLMs for initial ideas, how much do you rely on the suggestions provided?",1,514516: Others (please specify) -,1,514517: Do you feel your conceptual understanding of the topics has improved by using LLMs?,1,"514518: Do you feel that using LLMs for assignments or labs has hindered your ability to independently solve networking problems in exams or answer theoretical questions, and if it has increased your dependency on the use of LLMs to get lab/assignment work done?",1,"514519: What are the common challenges you have faced when using LLMs for understanding computer network-related concepts, especially in the context of labs where we are using CISCO routers and switches?",1,514520: To what extent do you think using ChatGPT or other LLMs improves the quality of your work in assignments and labs?,1,514521: Do you feel that using LLMs (like ChatGPT) helps you complete assignments or labs faster?,1,514522: In what ways do you think the use of LLMs has affected your ability to retain knowledge in this module?,1,"514523:  Is there anything else you would like to share about your experience using LLMs (e.g., ChatGPT) in this module?

Feel free to provide any feedback, suggestions, or reflections on how LLMs have impacted your learning and performance in this module.
",1,n correct,n incorrect,score
,30721,,"L1 (CS3xxx), B9 (CS3xxx)","124023, 124022","S_2410_CS3xxx_L1, S_2410_CS3xxx_B9",2024-11-13 12:33:54 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code",0,Nil.,0,Occasionally,0,Occasionally,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,Nil.,0,ChatGPT/LLM answers are usually sufficient,1,Assingment 4 as there are more complex codes needed for the project.,0,I can solve the assignment independently without assistance.,1,Nil.,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,Nil.,0,Agree,0,Agree,0,I think the challenge is to know the correct prompts to use in the context of labs as using the wrong prompt can give the wrong commands which is not useful.,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,I feel that using LLMs is a great tool for learning but should not heavily rely on it as it removes the critical thinking aspect which can be bad for learning.,0,7,15,20
,13755,,"B11 (CS3xxx), L1 (CS3xxx)","124003, 124023","S_2410_CS3xxx_B11, S_2410_CS3xxx_L1",2024-11-13 12:27:38 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,Final quiz preparation. I asked ChatGPT to generate MCQ questions for me to practice based on the area of focus in the first prompt. ,0,Occasionally,0,Never,1,Effective,0,"No, reliance is about the same",0,,0,ChatGPT/LLM answers are usually sufficient,1,"Assignment 3B raw socket programming. 
I had difficulty getting the ICMP packets at all, and no matter how I debugged or tried I couldn't make any progress. So I had no choice but to consult ChatGPT, then it told me it was because my MacBook os doesn't support raw TCP sockets. So I used the virtual mininet provided for assignment 2 and it worked.",0,Other (please specify in the next question),0,"Actually in every conversation, my first prompt is always to ask ChatGPT to be my personal TA and do not give me any solutions right away. For tasks that I have no relevant experience at all, like raw socket programming, I will first share my approach and ChatGPT will organise my approach into a workflow.",0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Disagree,0,"I don't use LLMs for labs, I would rather ask the TA. In addition, I think the hands-on experience and observation based on the experiments is much more helpful for understanding computer network concepts, than LLMs explaining the theories in bullet points. I love CS3xxx labs.",0,It depends on the task,0,Somewhat faster,0,It has significantly improved my retention of knowledge,1,"I think whether it's beneficial for study or not really depends on how you use it. To me, it's more like a personal tutor and assistant. It saves up a lot of time from intense googling and looking through posts on platforms like stack overflow to find answers that might be similar to the problem you want to solve. 

And sometimes there might be a concept that seem so simple to others but you just don't get it, you can bombard ChatGPT with your questions any time without feeling guilty or shy, which might happen if you were to approach prof or TA. ",0,7,15,20
,11314,,"B3 (CS3xxx), L1 (CS3xxx)","124009, 124023","S_2410_CS3xxx_B3, S_2410_CS3xxx_L1",2024-11-13 12:14:07 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Rarely,0,Occasionally,0,Effective,0,"No, reliance is about the same",0,,0,I often look up additional resources,0,Assignment 3,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Disagree,0,"Do not have full context of the problem and gave answers that don't make sense

 

Hallucinating content",0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,NIL,0,4,18,20
,187669,,"B5 (CS3xxx), L1 (CS3xxx)","124013, 124023","S_2410_CS3xxx_B5, S_2410_CS3xxx_L1",2024-11-13 12:12:15 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Rarely,0,Rarely,0,Slightly effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,"I rember to use it for the assignment 3, the traceroute, to understand better how the traceroute should work and for debugging and also i to check if my solution covered the requirements",0,Other (please specify in the next question),0,"I think it really depends on the assignment if its something i need to get more background info i ask llm or just google, but generally its faster to use llm",0,Rarely,0,I use the idea as a starting point but build upon it independently,0,,0,Neutral,0,Agree,0,As the llm has no direct access to cisco router it sometimes doesnt get thing done correctyl,0,Slightly improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,At the begining of the course for some assignments or labs i started using llm but i was not getting any good results (this is probably because of my prompts) but because of this I realized that it was better for me to do things on myself and just use llms as a side or last resource. So i gradually stop using it to solve the assignments and rather start using it to try to get a deeper understanding on the concepts,0,5,17,20
,78199,,"L1 (CS3xxx), B11 (CS3xxx)","124023, 124003","S_2410_CS3xxx_L1, S_2410_CS3xxx_B11",2024-11-13 12:04:29 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,"Assignment 4, as there were a lot of issues at the start with cryptic errors that required chatGPT help to debug",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Agree,0,"As the configurations in the labs are quite specific, it is often hard for chatgpt to actually give a correct answer due to a lack of info",0,It depends on the task,0,Significantly faster,1,It has somewhat improved my retention,0,"I think it has helped me a lot in creating compact notes/summary for the harder topics, like WLAN and OSPF, as those topics were never introduced in 2105 and were significantly more challenging. ",0,6,16,20
,9321,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 12:00:07 UTC,1,Rarely,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,NIL,0,Never,1,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,NiL,0,ChatGPT/LLM answers are usually sufficient,1,Socket programming,0,I can solve the assignment independently without assistance.,1,NiL,0,Never,1,I use the idea as a starting point but build upon it independently,0,NIL,0,Strongly agree,1,Disagree,0,LLMs cannot generate graphs or images,0,Slightly improves quality,0,Somewhat faster,0,It has significantly improved my retention of knowledge,1,NIL,0,11,11,20
,76707,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 11:55:47 UTC,1,Frequently,0,"Coding,Understanding theoretical concepts",0,-,0,Occasionally,0,Never,1,Moderately effective,0,"Yes, I rely more on LLMs for complex topics",1,-,0,It varies by topic,0,For assignment 4 where I was not sure if some designs were possible or the approach to the design. I also use it to generate code quickly while knowing what I want.,0,I rely heavily on LLMs to guide my understanding and problem-solving.,0,-,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,-,0,Strongly agree,1,Neutral,0,Not applicable since I usually do not use chatgpt for it.,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,"I think LLMs helped to simplify a lot more by being able to get direct answers for exactly the question we are asking. Before that, we had to be very specific with our question and even googling it may not have yielded any obvious results. LLMs allow for a more direct way to get answers and ask much deeper about edge cases and other considerations, allowing a more comprehensive view on the topic, provided we decide to go one step deeper",0,7,15,20
,398,,"L1 (CS3xxx), B8 (CS3xxx)","124023, 124019","S_2410_CS3xxx_L1, S_2410_CS3xxx_B8",2024-11-13 11:46:37 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,none,0,Occasionally,0,Rarely,0,Neutral,0,"Yes, I rely more on LLMs for complex topics",1,na,0,I often look up additional resources,0,assignment 3,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Agree,0,might have to specify the routers/switches used to get satisfactory answers,0,Slightly improves quality,0,Significantly faster,1,It has made it harder for me to retain knowledge,0,none,0,6,16,20
,39839,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 11:41:09 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code",0,-,0,Frequently,0,Rarely,0,Moderately effective,0,"No, reliance is about the same",0,-,0,It varies by topic,0,To debug the assignments on raw socket.,0,I can solve the assignment independently without assistance.,1,-,0,Occasionally,0,I use the LLM's response as a comparison to my own ideas.,0,-,0,Neutral,0,Agree,0,Not very good at debugging any errors faced.,0,Slightly improves quality,0,Somewhat faster,0,It has made it harder for me to retain knowledge,0,"I believe that LLMs are useful in helping students do a quick search and understanding of the questions given, but the over reliance on LLMs could decrease the students' problem solving skills. ",0,5,17,20
,29004,,"B9 (CS3xxx), L1 (CS3xxx)","124022, 124023","S_2410_CS3xxx_B9, S_2410_CS3xxx_L1",2024-11-13 11:38:33 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts",0,,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,,0,I can solve the assignment independently without assistance.,1,,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,,0,It depends on the task,0,Somewhat faster,0,It has somewhat improved my retention,0,,0,6,16,20
,106428,,"B11 (CS3xxx), L1 (CS3xxx)","124003, 124023","S_2410_CS3xxx_B11, S_2410_CS3xxx_L1",2024-11-13 11:32:49 UTC,1,Never,1,Others (please specify in the next question),0,NA. I did not use LLM for anything in this module,0,Never,1,Never,1,Neutral,0,Others (please specify in the next question),0,NA. I did not use LLM for anything in this module,0,It varies by topic,0,NA. I did not use LLM for anything in this module,0,Other (please specify in the next question),0,NA. I did not use LLM for anything in this module,0,Never,1,Other (please specify in the next question).,0,NA. I did not use LLM for anything in this module,0,Neutral,0,Neutral,0,NA. I did not use LLM for anything in this module,0,I do not use LLMs,0,I do not use LLMs,0,It has had no impact on my retention,0,I did not use LLM for anything in this module,0,8,14,20
,77452,,"L1 (CS3xxx), B7 (CS3xxx)","124023, 124017","S_2410_CS3xxx_L1, S_2410_CS3xxx_B7",2024-11-13 11:31:36 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Occasionally,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,It varies by topic,0,"Assignment 2, sending of emails using SMTP",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Neutral,0,,0,Moderately improves quality,0,Somewhat faster,0,It has significantly improved my retention of knowledge,1,,0,6,16,20
,31418,,"L1 (CS3xxx), B1 (CS3xxx)","124023, 123999","S_2410_CS3xxx_L1, S_2410_CS3xxx_B1",2024-11-13 11:27:49 UTC,1,Rarely,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,NIL,0,Frequently,0,Frequently,0,Neutral,0,"No, reliance is about the same",0,NIL,0,I often look up additional resources,0,"Assignment 4, when deploying the webserver on a live IP address (AWS EC2 instance)",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,NIL,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,NIL,0,Agree,0,Neutral,0,NIL. I usually use LLMs for trivial tasks like knowing what commands to run (e.g switch or router commands),0,It depends on the task,0,Significantly faster,1,It has somewhat improved my retention,0,NIL,0,5,17,20
,77109,,"B4 (CS3xxx), L1 (CS3xxx)","124011, 124023","S_2410_CS3xxx_B4, S_2410_CS3xxx_L1",2024-11-13 11:27:01 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Never,1,Moderately effective,0,"No, reliance is about the same",0,,0,It varies by topic,0,,0,I can solve the assignment independently without assistance.,1,,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Disagree,0,,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,,0,6,16,20
,78577,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 11:14:38 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Starting or completing assignments",0,-,0,Frequently,0,Never,1,Effective,0,"Yes, I rely more on LLMs for complex topics",1,-,0,ChatGPT/LLM answers are usually sufficient,1,debugging ,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Agree,0,-,0,It depends on the task,0,Significantly faster,1,It has had no impact on my retention,0,-,0,8,14,20
,90648,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 11:12:46 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,nil,0,Occasionally,0,Never,1,Effective,0,"No, reliance is about the same",0,nil,0,It varies by topic,0,"Assignment 3, mostly to debug my coding.",0,I rely heavily on LLMs to guide my understanding and problem-solving.,0,nil,0,Frequently,0,I mostly use the LLM's initial idea with little modification,1,nil,0,Agree,0,Strongly Agree,0,I do not use LLMs for lab.,0,Moderately improves quality,0,Significantly faster,1,It has made it harder for me to retain knowledge,0,"I realized that LLMs have evolved to be so powerful that I am relying on it a lot especially when starting a coding assignment and to debug my codes. This has made me feel lost often when looking and erroneous codes and also lost on how to start assignments which is a bad thing. However, using LLMs has significantly improved the time spent on working on assignments which is why I use it. But with that being said, I should use LLMs less so as to ensure I do still gain essential problem solving skills.",0,7,15,20
,10293,,"L1 (CS3xxx), B5 (CS3xxx)","124023, 124013","S_2410_CS3xxx_L1, S_2410_CS3xxx_B5",2024-11-13 11:12:38 UTC,1,Rarely,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,na,0,Rarely,0,Never,1,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,N.A.,0,I often look up additional resources,0,N.A. usually for lectures,0,I can solve the assignment independently without assistance.,1,N.A.,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,N.A.,0,Strongly agree,1,Disagree,0,"Didnt use it for labs, but the biggest challenge is in getting enough details",0,Slightly improves quality,0,I do not use LLMs,0,It has somewhat improved my retention,0,n.a.,0,8,14,20
,15236,,"B4 (CS3xxx), L1 (CS3xxx)","124011, 124023","S_2410_CS3xxx_B4, S_2410_CS3xxx_L1",2024-11-13 11:10:54 UTC,1,Frequently,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Frequently,0,Occasionally,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,ChatGPT/LLM answers are usually sufficient,1,Assignment 4,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Frequently,0,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Agree,0,"I think some of the responses from LLMs are not 100% true, so I had some issues when comparing my answer and LLMs answer",0,Moderately improves quality,0,No difference in time,0,It has somewhat improved my retention,0,,0,6,16,20
,34349,,"B12 (CS3xxx), L1 (CS3xxx)","124005, 124023","S_2410_CS3xxx_B12, S_2410_CS3xxx_L1",2024-11-13 11:10:45 UTC,1,Frequently,0,"Coding,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,,0,Occasionally,0,Rarely,0,Moderately effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,ChatGPT/LLM answers are usually sufficient,1,"For assignment 3, GPT is helpful in debugging the code",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,There are always a fear of it providing incorrect concepts or answers,0,Moderately improves quality,0,Significantly faster,1,It has somewhat improved my retention,0,,0,7,15,20
,18262,,"B11 (CS3xxx), L1 (CS3xxx)","124003, 124023","S_2410_CS3xxx_B11, S_2410_CS3xxx_L1",2024-11-13 11:08:19 UTC,1,Occasionally,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,I ask chatgpt to give me examples for concepts,0,Rarely,0,Rarely,0,Moderately effective,0,"No, reliance is about the same",0,None,0,I often look up additional resources,0,For lecture content to get more examples,0,I can solve the assignment independently without assistance.,1,None,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,None,0,Agree,0,Strongly Agree,0,LLM hallucinates a lot. Perhaps this will be fixed soon,0,It depends on the task,0,Somewhat faster,0,It has somewhat improved my retention,0,I don't like the forced LLM questions in the assignments,0,5,17,20
,16654,,"B6 (CS3xxx), L1 (CS3xxx)","124015, 124023","S_2410_CS3xxx_B6, S_2410_CS3xxx_L1",2024-11-13 11:06:33 UTC,1,Rarely,0,Understanding theoretical concepts,0,Nil,0,Rarely,0,Rarely,0,Slightly effective,0,"Yes, I rely more for basic topics",0,Nil,0,It varies by topic,0,"I feel that LLMs are overrated in terms of capabilities, so usually I will research using google, then for any concepts I dont understand and cannot find the explanation, I will use LLMs",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,Nil,0,Agree,0,Neutral,0,it is hard to verify the information especially when it is last resort,0,Slightly improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,Nil,0,4,18,20
,104823,,"L1 (CS3xxx), B10 (CS3xxx)","124023, 124001","S_2410_CS3xxx_L1, S_2410_CS3xxx_B10",2024-11-13 10:59:59 UTC,1,Rarely,0,"Starting or completing assignments,Reviewing explanations or answers during or after labs",0,Nil,0,Rarely,0,Never,1,Moderately effective,0,"No, reliance is about the same",0,Nil,0,It varies by topic,0,None so far!,0,I can solve the assignment independently without assistance.,1,Nil,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,Nil,0,Agree,0,Disagree,0,None so far!,0,It depends on the task,0,No difference in time,0,It has had no impact on my retention,0,Nil,0,6,16,20
,41939,,"B3 (CS3xxx), L1 (CS3xxx)","124009, 124023","S_2410_CS3xxx_B3, S_2410_CS3xxx_L1",2024-11-13 10:56:45 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts",0,-,0,Occasionally,0,Never,1,Effective,0,"Yes, I rely more on LLMs for complex topics",1,-,0,It varies by topic,0,"Assignment 3 Raw sockets - LLMs used for some debugging and guidance on Raw socket usage.

Assignment 4 - Troubleshooting and debugging, as well as refactoring suggestions (including suggestions on which Python modules I could use).",0,Other (please specify in the next question),0,"I can solve it myself, but LLMs help to expedite the problem solving process by guiding me in the right direction.",0,Occasionally,0,I use the LLM's response as a comparison to my own ideas.,0,-,0,Agree,0,Disagree,0,-,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,-,0,6,16,20
,77086,,"B1 (CS3xxx), L1 (CS3xxx)","123999, 124023","S_2410_CS3xxx_B1, S_2410_CS3xxx_L1",2024-11-13 10:54:09 UTC,1,Rarely,0,"Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,,0,Never,1,Never,1,Moderately effective,0,"No, reliance is about the same",0,-,0,It varies by topic,0,-,0,I can solve the assignment independently without assistance.,1,-,0,Never,1,Other (please specify in the next question).,0,-,0,Neutral,0,Neutral,0,-,0,I do not use LLMs,0,I do not use LLMs,0,It has had no impact on my retention,0,-,0,8,14,20
,186994,,"L1 (CS3xxx), B3 (CS3xxx)","124023, 124009","S_2410_CS3xxx_L1, S_2410_CS3xxx_B3",2024-11-13 10:52:06 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,No,0,Occasionally,0,Occasionally,0,Extremely effective,0,"Yes, I rely more on LLMs for complex topics",1,no,0,It varies by topic,0,Assignment 4,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,no,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,no,0,Strongly agree,1,Neutral,0,no,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,no,0,6,16,20
,76221,,"B5 (CS3xxx), L1 (CS3xxx)","124013, 124023","S_2410_CS3xxx_B5, S_2410_CS3xxx_L1",2024-11-13 10:48:49 UTC,1,Occasionally,0,Troubleshooting and debugging code,0,,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,,0,I often look up additional resources,0,"Assignment 3, Debugging why my code wasn’t working",0,I can solve the assignment independently without assistance.,1,,0,Rarely,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Agree,0,"gives incorrect answer

 have to check its validity by googling",0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,,0,6,16,20
,80779,,"B5 (CS3xxx), L1 (CS3xxx)","124013, 124023","S_2410_CS3xxx_B5, S_2410_CS3xxx_L1",2024-11-13 10:47:14 UTC,1,Occasionally,0,"Troubleshooting and debugging code,Understanding theoretical concepts,Reviewing explanations or answers during or after labs",0,Generate a list of questions to test my understanding of the lecture topics.,0,Occasionally,0,Never,1,Effective,0,"Yes, I rely more on LLMs for complex topics",1,None,0,I often look up additional resources,0,Assignment 3B to troubleshoot why the raw packets are not being sent and received properly on windows.,0,I can solve the assignment independently without assistance.,1,None,0,Rarely,0,I use the LLM's response as a comparison to my own ideas.,0,None,0,Agree,0,Disagree,0,Lol idk I never used it for labs. But I guess the main problem would be trying to narrow down the desired answer to a specific context (lab) and verify if the response is correct or not.,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,The default assumption or response revolves around the OSI 7 layer model rather than the 5 we're using.,0,7,15,20
,6702,,"L1 (CS3xxx), B6 (CS3xxx)","124023, 124015","S_2410_CS3xxx_L1, S_2410_CS3xxx_B6",2024-11-13 10:42:34 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments",0,NA,0,Occasionally,0,Rarely,0,Effective,0,"Yes, I rely more on LLMs for complex topics",1,NA,0,It varies by topic,0,"Assignment 3. Arguably the most challenging assignment this semester, I relied quite heavily on ChatGPT to explain what was going on and more importantly what to expect with regards to the different scenarios that could happen during the TCP/ICMP traceroute process.",0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,NA,0,Frequently,0,I use the idea as a starting point but build upon it independently,0,NA,0,Strongly agree,1,Neutral,0,Labs are rather specific and context-focused. It is hard to describe these to the LLM. I usually use LLMs to attain a surface level understanding and just to quickly get a general idea/grasp of what's going on.,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,"I think a prime benefit of LLM is that it can give you the answer you seek much faster than traditional ""googling"", and you can even ask it to explain at different levels of complexity depending on your existing knowledge grasp of the topic. 

However, I can also understand how these can be detrimental in terms of developing independence and resilience in doing one's own research properly.

I guess ultimately, balance is necessary, and a lot of it comes to individual discipline when using LLMs, and deciding how reliant one wants to be on it.",0,6,16,20
,26321,,"L1 (CS3xxx), B12 (CS3xxx)","124023, 124005","S_2410_CS3xxx_L1, S_2410_CS3xxx_B12",2024-11-13 10:40:02 UTC,1,Occasionally,0,Understanding theoretical concepts,0,,0,Never,1,Rarely,0,Moderately effective,0,"Yes, I rely more for basic topics",0,,0,It varies by topic,0,,0,I can solve the assignment independently without assistance.,1,,0,Never,1,I use the LLM's response as a comparison to my own ideas.,0,,0,Agree,0,Neutral,0,,0,It depends on the task,0,"Slower, as I need to verify the information",0,It has had no impact on my retention,0,,0,7,15,20
,44758,,"B8 (CS3xxx), L1 (CS3xxx)","124019, 124023","S_2410_CS3xxx_B8, S_2410_CS3xxx_L1",2024-11-13 10:28:15 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,nil,0,Always,0,Occasionally,0,Effective,0,"No, reliance is about the same",0,nil,0,It varies by topic,0,nil,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,nil,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,nil,0,Agree,0,Agree,0,nil,0,Moderately improves quality,0,Somewhat faster,0,It has had no impact on my retention,0,nil,0,4,18,20
,47628,,"B1 (CS3xxx), L1 (CS3xxx)","123999, 124023","S_2410_CS3xxx_B1, S_2410_CS3xxx_L1",2024-11-13 10:23:41 UTC,1,Occasionally,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts",0,nil,0,Occasionally,0,Rarely,0,Effective,0,"No, reliance is about the same",0,nil,0,It varies by topic,0,Assignment 4 as I had no idea how to start a Gstreamer pipeline with opus.,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,,0,Agree,0,Disagree,0,"Sometimes, it gives commands that is applicable only if I had root access.",0,Moderately improves quality,0,"Slower, as I need to verify the information",0,It has somewhat improved my retention,0,nil,0,4,18,20
,83154,,"L1 (CS3xxx), B2 (CS3xxx)","124023, 124007","S_2410_CS3xxx_L1, S_2410_CS3xxx_B2",2024-11-13 10:22:28 UTC,1,Frequently,0,"Coding,Troubleshooting and debugging code,Understanding theoretical concepts,Starting or completing assignments,Reviewing explanations or answers during or after labs",0,-,0,Frequently,0,Occasionally,0,Effective,0,"Yes, I rely more for basic topics",0,-,0,It varies by topic,0,understanding the concepts taught and also getting started on the assignments,0,I often need LLMs for an initial approach before I can attempt to solve it myself.,0,-,0,Occasionally,0,I use the idea as a starting point but build upon it independently,0,-,0,Agree,0,Neutral,0,sometimes they provide answers which is dissimilar to what is taught in class,0,Moderately improves quality,0,Somewhat faster,0,It has somewhat improved my retention,0,"LLMs are great to understand the concepts that are skipped in class, for example to get the rough idea on how a certain protocol behaves under certain conditions

 

However, it often provides wrong answers so I still need to verify with lecture notes/video and search the internet",0,4,18,20
